slug,slug_number,original_url,final_url,page_title,business_name,business_type,location_info,contact_info,services,specializations,business_description,operating_hours,pricing_info,redirect_info,widget_business_slug,page_structure,meta_data,business_indicators,error_indicators,content_quality,social_media,images_count,load_time,content_length,collected_at,error_type,error_message
MTAxMA==,1010,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxMA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxMA==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.05,33649,2025-06-24T22:37:19.916860,,
MTAxMQ==,1011,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxMQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxMQ==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,3.18,33649,2025-06-24T22:37:23.322365,,
MTAxMg==,1012,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxMg==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxMg==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.22,33649,2025-06-24T22:37:24.771300,,
MTAxMw==,1013,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxMw==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxMw==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,11.43,33671,2025-06-24T22:37:36.426116,,
MTAxNA==,1014,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxNA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxNA==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.05,33649,2025-06-24T22:37:37.693259,,
MTAxNQ==,1015,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxNQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxNQ==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.38,33649,2025-06-24T22:37:39.293425,,
MTAxNg==,1016,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxNg==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxNg==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,10.97,33671,2025-06-24T22:37:50.479699,,
MTAxNw==,1017,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxNw==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxNw==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,0.92,33649,2025-06-24T22:37:51.619488,,
MTAxOA==,1018,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxOA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxOA==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,11.42,33649,2025-06-24T22:38:03.253886,,
MTAxOQ==,1019,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxOQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAxOQ==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.07,33649,2025-06-24T22:38:04.547903,,
MTAyMA==,1020,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyMA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyMA==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.03,33649,2025-06-24T22:38:05.809833,,
MTAyMQ==,1021,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyMQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyMQ==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,3.37,33649,2025-06-24T22:38:09.397329,,
MTAyMg==,1022,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyMg==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyMg==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.0,33649,2025-06-24T22:38:10.613967,,
MTAyMw==,1023,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyMw==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyMw==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.01,33649,2025-06-24T22:38:11.848508,,
MTAyNA==,1024,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyNA==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyNA==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.06,33649,2025-06-24T22:38:13.129960,,
MTAyNQ==,1025,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyNQ==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyNQ==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,2.61,33649,2025-06-24T22:38:15.965284,,
MTAyNg==,1026,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyNg==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyNg==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.54,33649,2025-06-24T22:38:17.728668,,
MTAyNw==,1027,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyNw==,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/MTAyNw==,,,IV Therapy/Wellness,"['71689', '63672', '67264', '73939', '21474', '54410', '43550', '03836', '70974', '51254']","{'phones': ['2147483647'], 'websites': ['https://cdn.logr-ingest.com/logger', 'https://polyfill.io/v3/polyfill.min.js?features=es2017%2Cdefault%2Ces2015%2Ces2016%2CIntl', 'https://jsd-widget.atlassian.com', 'https://jsd-widget.atlassian.com/assets/embed.js', 'https://wsrv.nl/?url=&amp']}",,,,,,No redirect,,"{'has_forms': True, 'has_booking': False, 'has_services': False, 'has_pricing': False, 'has_contact': False, 'has_location': False, 'script_count': 6, 'style_count': 11, 'image_count': 0, 'link_count': 0}","{'viewport': 'width=device-width,initial-scale=1,shrink-to-fit=no,maximum-scale=1,user-scalable=no'}",0,2,Low,,0,1.21,33649,2025-06-24T22:38:19.164885,,
